Departure,Arrival,WeeksToDeparture,std_wtd,year,month,day,weekday,week,n_days,passengers load,distance km
ATL,EWR,15.3636363636,12.934065226800001,2012,9,1,5,35,15584,45798928.0,1199.5904817483238
DEN,LAS,10.8,7.857949377610002,2012,1,19,3,3,15358,25799841.0,991.0640578482363
ORD,DEN,13.96,10.4102513578,2011,12,23,4,51,15331,31892301.0,1449.0208387501316
ATL,ORD,10.7368421053,8.83705648117,2011,11,11,4,45,15289,44414121.0,974.5225568706392
PHL,MCO,15.6206896552,11.162481140899999,2012,9,12,2,37,15595,14589337.0,1385.9131208526271
LAS,DFW,8.647058823530001,6.06157133579,2011,12,13,1,50,15321,19872617.0,1698.2098866839724
SEA,LAX,10.5238095238,6.99727838248,2012,4,17,1,16,15447,16121123.0,1534.903426859992
MCO,PHL,15.1785714286,10.8014181902,2012,8,20,0,34,15572,17159427.0,1385.9131208526271
EWR,ATL,9.88888888889,7.29132352134,2011,11,5,5,44,15283,16814092.0,1199.5904817483238
DFW,LAX,14.166666666700001,10.5032776113,2011,10,26,2,43,15273,27518358.0,1987.4016037900508
BOS,ATL,10.75,8.239027791389999,2011,11,3,3,44,15281,14180730.0,1522.1325932392715
ATL,ORD,9.57142857143,6.9178857215999985,2012,8,10,4,32,15562,45798928.0,974.5225568706392
PHL,MCO,14.482758620699999,9.50045370967,2012,7,15,6,28,15536,14589337.0,1385.9131208526271
PHX,ORD,9.31578947368,6.20082997652,2012,5,23,2,21,15483,19560870.0,2316.8496979811985
BOS,ORD,13.56,9.87454640308,2012,5,20,6,20,15480,14293695.0,1394.7836892170462
IAH,ORD,10.4210526316,7.87623563127,2012,6,5,1,23,15496,19039000.0,1488.7545277529894
SEA,LAX,8.066666666669999,6.44167975727,2012,3,7,2,10,15406,16121123.0,1534.903426859992
LGA,MIA,11.090909090899999,7.23687048193,2012,4,20,4,16,15450,12818717.0,1764.8739598115098
DTW,ATL,8.947368421050001,6.77801744375,2013,1,22,1,4,15727,0.0,956.6034171320205
LAX,LAS,14.0714285714,10.889779685,2012,5,27,6,21,15487,31326268.0,380.1516938938273
SEA,DEN,7.4,4.9106298694,2013,2,22,4,8,15758,0.0,1639.3263074748904
ORD,MSP,11.2272727273,7.335054894339999,2011,9,10,5,36,15227,31892301.0,537.7155123098858
ORD,ATL,6.875,5.315072906369999,2011,12,6,1,49,15314,31892301.0,974.5225568706392
BOS,ORD,10.4285714286,6.96829554892,2011,9,17,5,37,15234,14180730.0,1394.7836892170462
ORD,MSP,8.6875,7.85466952413,2012,4,22,6,16,15452,32171795.0,537.7155123098858
JFK,MCO,13.4285714286,9.35485048054,2011,10,5,2,40,15252,23664832.0,1519.6778187735383
CLT,LGA,5.583333333330001,3.7527767497300006,2012,4,23,0,17,15453,20033816.0,874.2934288846586
LGA,DTW,7.466666666669999,6.65331997327,2012,6,12,1,24,15503,12818717.0,806.1132848932549
ORD,BOS,13.5714285714,11.298546050599999,2012,2,1,2,5,15371,32171795.0,1394.7836892170462
LGA,MIA,13.2692307692,9.71002653882,2011,11,13,6,45,15291,11989227.0,1764.8739598115098
DEN,SFO,13.48,10.137060717999999,2011,12,30,4,52,15338,25667499.0,1538.142783061649
LAX,DEN,11.409090909100001,8.2557863743,2012,10,10,2,41,15623,31326268.0,1366.9188465950538
DEN,SFO,16.52,13.6842975706,2012,6,10,6,23,15501,25799841.0,1538.142783061649
ORD,SEA,12.6,10.9995215207,2012,4,30,0,18,15460,32171795.0,2768.641923284091
MIA,ATL,14.653846153800002,9.99576833542,2011,10,18,1,42,15265,18342158.0,957.5479777622464
BOS,SFO,13.7307692308,9.37041169771,2011,10,29,5,43,15276,14180730.0,4351.80157445948
JFK,MIA,17.060606060599998,11.4015881403,2012,8,20,0,34,15572,24520981.0,1753.5587649971123
MIA,JFK,14.827586206900001,9.6030834539,2012,8,19,6,33,15571,18987488.0,1753.5587649971123
LAX,DFW,11.708333333299999,9.90598925844,2012,5,6,6,18,15466,31326268.0,1987.4016037900508
ATL,LGA,9.42857142857,6.85252820915,2011,11,6,6,44,15284,44414121.0,1225.1078011881866
SFO,ORD,9.89473684211,7.22568517968,2012,12,2,6,48,15676,21284236.0,2970.9403880929817
PHX,ORD,13.653846153800002,9.81811512539,2011,12,21,2,51,15329,19750306.0,2316.8496979811985
BOS,SFO,8.88888888889,5.89006031018,2012,2,11,5,6,15381,14293695.0,4351.80157445948
DFW,BOS,9.83333333333,7.45377914413,2013,1,21,0,4,15726,0.0,2513.21871728724
EWR,SFO,12.5,10.2898470533,2012,3,17,5,11,15416,17055993.0,4128.087796487114
DEN,ATL,12.15,10.1477246607,2012,8,28,1,35,15580,25799841.0,1944.6376583703777
DFW,SFO,7.875,5.560275772540001,2012,4,11,2,15,15441,28022904.0,2356.682952201651
PHL,BOS,11.0,11.3578166916,2012,4,16,0,16,15446,14589337.0,451.31106179640426
ORD,SFO,10.6956521739,7.89381105452,2012,1,15,6,2,15354,32171795.0,2970.9403880929817
LAX,DFW,15.4642857143,11.2397513577,2012,1,3,1,1,15342,31326268.0,1987.4016037900508
PHL,DFW,9.22222222222,6.42198022929,2011,12,18,6,50,15326,14883180.0,2095.66962946931
LAX,SEA,10.857142857100001,7.584759154289999,2011,10,12,2,41,15259,30528737.0,1534.903426859992
LAX,JFK,14.71875,9.60253452766,2011,10,2,6,39,15249,30528737.0,3982.9681467053942
SFO,DFW,11.958333333299999,7.87113143995,2012,1,2,0,1,15341,21284236.0,2356.682952201651
ORD,PHX,10.4444444444,9.96005092251,2012,8,24,4,34,15576,32171795.0,2316.8496979811985
EWR,ORD,6.692307692309999,5.03958687766,2013,2,26,1,9,15762,0.0,1157.1569390818115
CLT,ATL,8.22222222222,6.467616667640001,2012,6,12,1,24,15503,20033816.0,365.5358230110742
DEN,SEA,7.823529411760001,6.52145779444,2011,11,7,0,45,15285,25667499.0,1639.3263074748904
ORD,MSP,11.947368421099998,10.4853002088,2012,1,25,2,4,15364,32171795.0,537.7155123098858
ATL,CLT,6.71428571429,6.14477353189,2011,11,15,1,46,15293,44414121.0,365.5358230110742
ORD,ATL,9.444444444439998,9.33823400751,2011,12,13,1,50,15321,31892301.0,974.5225568706392
LAX,ORD,12.76,8.5842879728,2012,4,26,3,17,15456,31326268.0,2807.506678346936
DEN,DFW,9.63157894737,6.8411380333,2012,11,22,3,47,15666,25799841.0,1037.4122012303676
ATL,DEN,9.68421052632,8.838379889119999,2013,2,24,6,8,15760,0.0,1944.6376583703777
MSP,DEN,10.0,8.10349718743,2012,3,18,6,11,15417,15943878.0,1114.7611389199733
ORD,EWR,12.909090909100001,11.207604097699999,2012,9,6,3,36,15589,32171795.0,1157.1569390818115
DEN,LAS,13.481481481500001,8.59950969251,2012,9,7,4,36,15590,25799841.0,991.0640578482363
MIA,LGA,15.59375,10.763916348699999,2011,12,4,6,48,15312,18342158.0,1764.8739598115098
DEN,ORD,11.565217391300001,8.07254655639,2012,8,7,1,32,15559,25799841.0,1449.0208387501316
IAH,LAX,13.16,9.285652014439998,2012,4,22,6,16,15452,19039000.0,2219.3851132122545
SFO,DFW,8.894736842110001,7.17166288513,2012,3,20,1,12,15419,21284236.0,2356.682952201651
LAS,ORD,9.16666666667,6.54621579055,2012,1,24,1,4,15363,19959651.0,2436.841470773542
DEN,DFW,8.23529411765,5.37970040714,2012,7,19,3,29,15540,25799841.0,1037.4122012303676
SFO,JFK,13.8,10.0581641797,2011,11,6,6,44,15284,20056568.0,4161.8918990627035
ORD,DFW,11.2631578947,9.17025448128,2012,3,26,0,13,15425,32171795.0,1290.1793707420127
SFO,LAX,14.7586206897,11.0280654061,2011,11,20,6,46,15298,20056568.0,543.0484494730385
PHL,ATL,10.181818181799999,8.003786982460001,2012,12,17,0,51,15691,14589337.0,1071.0060503652837
DFW,DEN,10.3333333333,6.80685928555,2013,1,21,0,4,15726,0.0,1037.4122012303676
SFO,BOS,8.75,6.19741032503,2012,5,8,1,19,15468,21284236.0,4351.80157445948
DEN,ATL,11.2608695652,7.318826230439999,2011,10,20,3,42,15267,25667499.0,1944.6376583703777
ORD,IAH,10.75,8.49070699431,2011,10,16,6,41,15263,31892301.0,1488.7545277529894
ATL,EWR,10.7,8.15701183677,2011,11,27,6,47,15305,44414121.0,1199.5904817483238
JFK,LAS,14.0,10.7591821251,2012,2,20,0,8,15390,24520981.0,3617.7361768351943
ATL,LAX,16.1764705882,11.1231960423,2012,12,26,2,52,15700,45798928.0,3132.523534848407
CLT,ATL,7.266666666669999,4.92031745008,2011,10,15,5,41,15262,19022535.0,365.5358230110742
ATL,MSP,11.043478260899999,8.46639485833,2012,9,13,3,37,15596,45798928.0,1458.8377972587537
ATL,BOS,9.3,7.377776016349999,2012,9,28,4,39,15611,45798928.0,1522.1325932392715
LAS,DFW,10.8181818182,7.12230810393,2012,7,24,1,30,15545,19959651.0,1698.2098866839724
SFO,BOS,12.6296296296,8.66978904964,2011,9,8,3,36,15225,20056568.0,4351.80157445948
JFK,MCO,16.064516129,11.0209965789,2012,8,3,4,31,15555,24520981.0,1519.6778187735383
DFW,SFO,9.0,6.25911100622,2011,11,22,1,47,15300,27518358.0,2356.682952201651
MIA,LGA,9.23529411765,7.60369492225,2012,9,27,3,39,15610,18987488.0,1764.8739598115098
MCO,ATL,12.76,8.94557618789,2012,8,17,4,33,15569,17159427.0,648.9623198292838
SFO,BOS,12.5,8.39254327416,2011,9,15,3,37,15232,20056568.0,4351.80157445948
ORD,ATL,9.09523809524,6.21212332383,2011,10,24,0,43,15271,31892301.0,974.5225568706392
ORD,PHX,11.7727272727,8.970490341649999,2012,6,19,1,25,15510,32171795.0,2316.8496979811985
LAS,ORD,8.05882352941,5.15352534964,2012,4,1,6,13,15431,19959651.0,2436.841470773542
SFO,ORD,11.7142857143,9.80888809776,2013,1,3,3,1,15708,0.0,2970.9403880929817
SEA,ORD,14.333333333299999,10.1413092767,2012,9,7,4,36,15590,16121123.0,2768.641923284091
BOS,EWR,14.5217391304,11.618439752899999,2012,9,1,5,35,15584,14293695.0,322.6185793889856
ORD,LAS,14.851851851900001,10.949898853399999,2012,10,30,1,44,15643,32171795.0,2436.841470773542
SFO,SEA,11.7142857143,10.2720146862,2012,10,2,1,40,15615,21284236.0,1091.7844056778617
ORD,MSP,12.666666666700001,10.6973516972,2012,12,8,5,49,15682,32171795.0,537.7155123098858
SFO,DFW,9.05,6.84778104667,2011,12,1,3,48,15309,20056568.0,2356.682952201651
JFK,SFO,12.666666666700001,9.3839208764,2011,12,4,6,48,15312,23664832.0,4161.8918990627035
ATL,EWR,9.529411764710002,8.29244872654,2012,1,17,1,3,15356,45798928.0,1199.5904817483238
LAX,SEA,13.9655172414,10.1576247175,2012,7,3,1,27,15524,31326268.0,1534.903426859992
MSP,ATL,12.6,9.420721840710002,2012,3,6,1,10,15405,15943878.0,1458.8377972587537
MCO,EWR,14.75,10.3481077175,2012,1,22,6,3,15361,17159427.0,1509.2140580816642
ATL,MSP,11.347826087,7.37692160268,2012,8,29,2,35,15581,45798928.0,1458.8377972587537
ATL,ORD,13.090909090899999,10.239554914600001,2011,10,22,5,42,15269,44414121.0,974.5225568706392
ORD,LGA,14.3225806452,9.47061102138,2011,10,10,0,41,15257,31892301.0,1179.8340638493225
DEN,ATL,12.2,9.61687114015,2013,2,22,4,8,15758,0.0,1944.6376583703777
LAS,DFW,8.555555555560003,5.43650214343,2012,5,16,2,20,15476,19959651.0,1698.2098866839724
MCO,PHL,10.4090909091,8.35896491034,2012,1,4,2,1,15343,17159427.0,1385.9131208526271
DEN,MSP,11.5454545455,8.30219289865,2012,3,26,0,13,15425,25799841.0,1114.7611389199733
LGA,DFW,8.1875,5.94663770546,2013,2,23,5,8,15759,0.0,2234.831514877276
MIA,JFK,19.133333333299998,14.3688680075,2012,9,22,5,38,15605,18987488.0,1753.5587649971123
PHX,ORD,11.333333333299999,8.386497083610001,2012,1,27,4,4,15366,19560870.0,2316.8496979811985
DEN,SEA,9.89473684211,7.673147527739999,2012,11,7,2,45,15651,25799841.0,1639.3263074748904
DFW,SFO,11.3913043478,7.265980071760001,2011,10,1,5,39,15248,27518358.0,2356.682952201651
MIA,LGA,13.64,9.66040026776,2011,11,4,4,44,15282,18342158.0,1764.8739598115098
LAX,ORD,14.551724137899999,9.616155330989999,2012,3,24,5,12,15423,31326268.0,2807.506678346936
EWR,SFO,13.5,11.3624496988,2013,1,25,4,4,15730,0.0,4128.087796487114
SFO,LAS,11.619047619000002,9.56805199858,2012,3,12,0,11,15411,21284236.0,666.2312617124073
ORD,SEA,12.7272727273,10.1097869517,2012,11,29,3,48,15673,32171795.0,2768.641923284091
ORD,MSP,9.95238095238,7.98421060892,2012,12,9,6,49,15683,32171795.0,537.7155123098858
SFO,JFK,16.935483871,11.944135196500001,2012,11,21,2,47,15665,21284236.0,4161.8918990627035
ORD,IAH,9.055555555560002,6.27293178686,2012,4,29,6,17,15459,32171795.0,1488.7545277529894
MCO,EWR,14.4137931034,10.943090583900002,2012,11,1,3,44,15645,17159427.0,1509.2140580816642
MCO,ATL,13.962962962999999,9.52519525938,2011,12,3,5,48,15311,17250415.0,648.9623198292838
BOS,EWR,10.1052631579,7.81661149122,2012,5,13,6,19,15473,14293695.0,322.6185793889856
LGA,MIA,14.083333333299999,11.064697747,2012,10,25,3,43,15638,12818717.0,1764.8739598115098
ATL,LAX,11.2631578947,10.6658442665,2012,5,1,1,18,15461,45798928.0,3132.523534848407
BOS,SFO,10.0555555556,8.47468355975,2013,1,14,0,3,15719,0.0,4351.80157445948
ORD,LAX,13.8888888889,9.3903933453,2012,7,4,2,27,15525,32171795.0,2807.506678346936
PHL,DFW,7.1875,5.588306243099999,2011,10,31,0,44,15278,14883180.0,2095.66962946931
MIA,JFK,10.8636363636,7.23283159031,2012,2,28,1,9,15398,18987488.0,1753.5587649971123
DEN,LAX,13.2142857143,9.04456924371,2011,9,21,2,38,15238,25667499.0,1366.9188465950538
BOS,LGA,7.8,7.83034390779,2011,9,21,2,38,15238,14180730.0,297.0289816330235
LGA,ATL,7.555555555560001,5.249338582669999,2012,4,17,1,16,15447,12818717.0,1225.1078011881866
SFO,ATL,10.6956521739,7.60044725125,2011,9,27,1,39,15244,20056568.0,3442.1540317854965
DTW,ATL,9.63157894737,8.42753770759,2012,3,2,4,9,15401,15599879.0,956.6034171320205
ATL,DFW,7.375,6.22762662122,2012,2,28,1,9,15398,45798928.0,1177.0654003153188
LAS,DEN,13.695652173900001,10.985257818,2012,11,7,2,45,15651,19959651.0,991.0640578482363
BOS,LAX,11.8846153846,8.12564790316,2011,10,3,0,40,15250,14180730.0,4202.144252918988
EWR,LAX,12.84,8.3,2011,9,19,0,38,15236,16814092.0,3949.399531832814
LAX,EWR,11.5714285714,9.20093162985,2012,10,6,5,40,15619,31326268.0,3949.399531832814
DTW,ATL,10.7,7.854599725139999,2011,11,1,1,44,15279,15716865.0,956.6034171320205
LAX,IAH,14.3703703704,10.3669153789,2012,8,4,5,31,15556,31326268.0,2219.3851132122545
SFO,LAS,14.6,11.5217186218,2011,12,21,2,51,15329,20056568.0,666.2312617124073
ATL,CLT,9.263157894739999,7.82334189222,2012,4,30,0,18,15460,45798928.0,365.5358230110742
SFO,LAX,17.6176470588,13.2345157228,2012,6,17,6,24,15508,21284236.0,543.0484494730385
LGA,DTW,8.647058823530001,5.9260144328900015,2011,12,31,5,52,15339,11989227.0,806.1132848932549
DFW,ATL,12.416666666700001,10.6195744886,2012,11,11,6,45,15655,28022904.0,1177.0654003153188
LAS,SFO,18.6206896552,14.1356029562,2012,4,27,4,17,15457,19959651.0,666.2312617124073
IAH,ORD,8.588235294119999,6.33501009795,2012,4,25,2,17,15455,19039000.0,1488.7545277529894
ORD,DTW,11.666666666700001,8.3745646653,2011,10,3,0,40,15250,31892301.0,378.2448562948795
PHL,MCO,13.0,9.26892892832,2012,2,19,6,7,15389,14589337.0,1385.9131208526271
ORD,EWR,7.93333333333,6.408327915040001,2013,2,18,0,8,15754,0.0,1157.1569390818115
LGA,DFW,13.7407407407,8.95111764656,2011,10,4,1,40,15251,11989227.0,2234.831514877276
DFW,LAS,14.0,9.28767298979,2011,11,9,2,45,15287,27518358.0,1698.2098866839724
SFO,DFW,9.7,9.13120733356,2013,1,7,0,2,15712,0.0,2356.682952201651
LAX,SEA,13.041666666700001,9.16742421112,2011,10,9,6,40,15256,30528737.0,1534.903426859992
SFO,DFW,8.0,5.04975246918,2012,5,7,0,19,15467,21284236.0,2356.682952201651
SFO,JFK,11.6818181818,9.92057200557,2013,2,9,5,6,15745,0.0,4161.8918990627035
DEN,PHX,9.36842105263,7.660943706849999,2012,6,30,5,26,15521,25799841.0,948.8652266798391
ATL,MCO,10.5238095238,8.93654881718,2012,5,22,1,21,15482,45798928.0,648.9623198292838
DEN,DFW,7.06666666667,4.589843860819999,2012,4,28,5,17,15458,25799841.0,1037.4122012303676
DFW,BOS,7.285714285710001,9.02499581443,2012,4,3,1,14,15433,28022904.0,2513.21871728724
ORD,PHL,10.4,7.436750846830001,2012,4,27,4,17,15457,32171795.0,1090.5211297631404
ATL,MCO,14.5483870968,9.68448487592,2011,10,15,5,41,15262,44414121.0,648.9623198292838
SEA,LAX,13.333333333299999,11.8799551065,2012,2,7,1,6,15377,16121123.0,1534.903426859992
CLT,LGA,8.470588235289997,5.88555060146,2012,6,28,3,26,15519,20033816.0,874.2934288846586
DEN,SFO,10.3888888889,8.8459953644,2011,11,6,6,44,15284,25667499.0,1538.142783061649
PHL,MCO,11.826086956500001,8.02638928169,2012,4,3,1,14,15433,14589337.0,1385.9131208526271
LAX,ATL,16.0,12.7039877341,2012,3,14,2,11,15413,31326268.0,3132.523534848407
ORD,LAS,9.53333333333,8.77387898144,2013,3,4,0,10,15768,0.0,2436.841470773542
LAX,JFK,13.0689655172,8.51859744694,2011,9,14,2,37,15231,30528737.0,3982.9681467053942
ATL,DFW,6.076923076919999,4.03033370127,2012,2,15,2,7,15385,45798928.0,1177.0654003153188
LAS,SFO,16.444444444400002,13.197707648699998,2012,8,21,1,34,15573,19959651.0,666.2312617124073
DEN,LAX,10.2173913043,6.999717667939999,2013,2,22,4,8,15758,0.0,1366.9188465950538
DFW,SFO,12.409090909100001,9.864120122989998,2012,1,10,1,2,15349,28022904.0,2356.682952201651
MIA,LGA,16.78125,12.063633366400001,2013,2,22,4,8,15758,0.0,1764.8739598115098
DEN,ATL,10.6470588235,10.367866080299999,2013,2,2,5,5,15738,0.0,1944.6376583703777
BOS,ORD,11.956521739100001,8.4125353484,2011,10,28,4,43,15275,14180730.0,1394.7836892170462
JFK,SFO,15.9,10.939803944500001,2012,12,15,5,50,15689,24520981.0,4161.8918990627035
ATL,DTW,10.714285714299999,7.41716156722,2013,1,19,5,3,15724,0.0,956.6034171320205
PHL,MCO,11.7727272727,8.40029374873,2011,9,13,1,37,15230,14883180.0,1385.9131208526271
LAX,SEA,9.52380952381,6.83826767258,2012,11,8,3,45,15652,31326268.0,1534.903426859992
LGA,ORD,12.4285714286,11.1156260668,2012,4,11,2,15,15441,12818717.0,1179.8340638493225
ORD,SEA,12.695652173900001,10.533214922400001,2012,5,14,0,20,15474,32171795.0,2768.641923284091
LGA,CLT,7.666666666669999,5.62731433871,2013,2,13,2,7,15749,0.0,874.2934288846586
LAS,SFO,12.4230769231,9.09581476031,2012,5,4,4,18,15464,19959651.0,666.2312617124073
ATL,SFO,10.4,7.436750846830001,2011,9,30,4,39,15247,44414121.0,3442.1540317854965
BOS,LAX,11.958333333299999,7.909703268589999,2011,12,26,0,52,15334,14180730.0,4202.144252918988
ORD,SFO,14.4137931034,9.34465944262,2012,10,18,3,42,15631,32171795.0,2970.9403880929817
ATL,BOS,10.5,8.13428956127,2012,10,22,0,43,15635,45798928.0,1522.1325932392715
IAH,ORD,9.947368421050001,6.76160470936,2013,2,3,6,5,15739,0.0,1488.7545277529894
PHL,DFW,8.6875,6.759869328130001,2012,10,11,3,41,15624,14589337.0,2095.66962946931
LGA,BOS,6.166666666669999,5.13160143945,2012,10,2,1,40,15615,12818717.0,297.0289816330235
ATL,LGA,10.857142857100001,7.831256056889999,2012,5,27,6,21,15487,45798928.0,1225.1078011881866
DFW,PHL,11.35,10.0434582008,2012,1,4,2,1,15343,28022904.0,2095.66962946931
LAX,LAS,12.32,9.33952175792,2012,3,18,6,11,15417,31326268.0,380.1516938938273
LGA,CLT,8.647058823530001,6.00979592489,2012,2,29,2,9,15399,12818717.0,874.2934288846586
LAX,LAS,15.9666666667,11.5444667544,2012,12,16,6,50,15690,31326268.0,380.1516938938273
LGA,DTW,8.5,6.38748776907,2012,6,16,5,24,15507,12818717.0,806.1132848932549
BOS,ORD,8.647058823530001,5.988960432230001,2013,2,8,4,6,15744,0.0,1394.7836892170462
LAX,ORD,15.333333333299999,11.989458971800001,2012,7,20,4,29,15541,31326268.0,2807.506678346936
JFK,SFO,13.0,7.937253933189999,2011,9,2,4,35,15219,23664832.0,4161.8918990627035
DEN,PHX,9.95,6.7937664927400006,2012,1,18,2,3,15357,25799841.0,948.8652266798391
ATL,ORD,10.4285714286,7.039683434439999,2013,2,7,3,6,15743,0.0,974.5225568706392
LAX,DFW,16.46875,11.750042896300002,2011,12,7,2,49,15315,30528737.0,1987.4016037900508
ATL,CLT,10.0,7.2418536608,2012,1,14,5,2,15353,45798928.0,365.5358230110742
ORD,BOS,10.1052631579,7.362779795419999,2011,10,25,1,43,15272,31892301.0,1394.7836892170462
ORD,PHL,7.92857142857,6.318036278589998,2011,12,10,5,49,15318,31892301.0,1090.5211297631404
LAX,ATL,14.8214285714,9.86972014099,2012,2,26,6,8,15396,31326268.0,3132.523534848407
BOS,ATL,10.4736842105,8.153856763330001,2012,3,9,4,10,15408,14293695.0,1522.1325932392715
ORD,MSP,8.84210526316,6.89011496352,2012,3,26,0,13,15425,32171795.0,537.7155123098858
EWR,SFO,10.6363636364,6.72978775966,2011,12,25,6,51,15333,16814092.0,4128.087796487114
PHL,ATL,9.0,8.11582815655,2012,4,3,1,14,15433,14589337.0,1071.0060503652837
LGA,ORD,11.0454545455,7.3774254944700015,2011,11,13,6,45,15291,11989227.0,1179.8340638493225
EWR,SFO,8.4375,5.94383434045,2013,1,9,2,2,15714,0.0,4128.087796487114
DEN,MSP,9.55,6.00416522091,2011,12,29,3,52,15337,25667499.0,1114.7611389199733
IAH,ORD,10.55,10.6399198652,2012,5,5,5,18,15465,19039000.0,1488.7545277529894
DEN,ATL,12.173913043499999,10.645751068400001,2012,9,26,2,39,15609,25799841.0,1944.6376583703777
DTW,LGA,11.142857142899999,8.63299319058,2012,6,17,6,24,15508,15599879.0,806.1132848932549
SFO,EWR,11.6,9.944054028730001,2012,11,3,5,44,15647,21284236.0,4128.087796487114
DEN,LAS,13.083333333299999,9.10287420767,2011,9,19,0,38,15236,25667499.0,991.0640578482363
SFO,ORD,18.25,14.439208452699999,2012,12,29,5,52,15703,21284236.0,2970.9403880929817
LAX,ATL,13.92,10.1649725364,2012,2,28,1,9,15398,31326268.0,3132.523534848407
DEN,ORD,9.444444444439998,6.75819521872,2013,2,4,0,6,15740,0.0,1449.0208387501316
EWR,BOS,10.1538461538,11.2682899756,2013,2,9,5,6,15745,0.0,322.6185793889856
LAX,LAS,11.043478260899999,8.58369628407,2013,3,3,6,9,15767,0.0,380.1516938938273
SFO,ORD,13.7857142857,8.65964306363,2012,8,9,3,32,15561,21284236.0,2970.9403880929817
LGA,ATL,5.6428571428600005,4.19903180887,2012,2,8,2,6,15378,12818717.0,1225.1078011881866
DEN,LAS,11.4782608696,7.63883359265,2012,6,10,6,23,15501,25799841.0,991.0640578482363
LAX,LAS,13.962962962999999,11.015658370899999,2012,11,26,0,48,15670,31326268.0,380.1516938938273
LGA,ORD,8.05882352941,5.15352534964,2013,1,10,3,2,15715,0.0,1179.8340638493225
SEA,SFO,12.5217391304,9.53877048117,2012,10,13,5,41,15626,16121123.0,1091.7844056778617
ATL,LGA,15.703703703699999,11.667887604,2012,9,29,5,39,15612,45798928.0,1225.1078011881866
DEN,DFW,8.22222222222,6.131457513659999,2013,2,24,6,8,15760,0.0,1037.4122012303676
